Plant_Code,Plant_Name,Latitude,Longitude,Name_of_Water_Source,Primary_Purpose_NAICS_Code,Sector_Name,Grid_Voltage_kV
7920,TraerSouth,42.1925,-92.4747,Municipality,22,ElectricUtility,12.5
10180,MetroWastewaterReclamationDistrict,39.8078,-104.9542,NA,22,IPPCHP,13.2
10633,HopewellCogeneration,37.291667,-77.281111,Municipality,22,IPPCHP,230
3845,TransaltaCentraliaGeneration,46.755938,-122.859764,SkookumchuckRiver,22,IPPNon-CHP,500
7259,Skookumchuck,46.7844,-122.7197,SkookumchuckRiver,22,IPPNon-CHP,1
54743,District100TranscoGasPipeLine,32.668889,-86.72,Wells,486,CommercialNon-CHP,115
54744,District70TranscoGasPipeLine,31.24793,-90.19914,Wells,486,CommercialNon-CHP,115
55245,TuscolaStation,39.798175,-88.349771,AmerenCips,325,IndustrialCHP,12.5
50094,VeoliaEnergyTrentonL.P.,40.2167,-74.7667,Municipality,22133,CommercialCHP,27
2163,TrentonDiesel,40.0661,-93.6042,Municipality,22,ElectricUtility,13.2
7935,TrentonSouth,40.067218,-93.604363,NA,22,ElectricUtility,13.2
698,TrentonNorth,40.0786,-93.635,NA,22,ElectricUtility,13.2
52056,NassauEnergyCorp,40.7264,-73.5892,Municipality,22,IPPCHP,69
56038,UMCPCHPPlant,38.985844,-76.935478,Municipality,22,IPPCHP,13.8
55968,TrentWindFarmLP,32.4301,-100.235652,NA,22,IPPNon-CHP,138
10003,ColoradoEnergyNationsCompany,39.7606,-105.215,ClearCreek,22,IPPCHP,13.2
56050,InnerHarborEastHeating,39.283677,-76.59941,Municipality,22133,CommercialCHP,13.2
511,Trinidad(CO),37.178979,-104.487492,Municipality,22,ElectricUtility,69
50971,TropicanaProductsBradent,27.483358,-82.548341,Municipality,311,IndustrialCHP,13.8
2015,Truman,43.828415,-94.436908,Municipality,22,ElectricUtility,12.5
54834,FortGreelyPowerPlant,63.973572,-145.716581,Cooling(Well#9),921,CommercialNon-CHP,14.4
56702,TuolumneWindProject,45.8797,-120.8072,NA,22,ElectricUtility,230
161,TurlockLake,37.611461,-120.594678,TurlockLake,22,ElectricUtility,69
162,Hickman,37.621536,-120.746247,MainCanal,22,ElectricUtility,12
440,LaGrange,37.6697,-120.4436,TuolumneRiver,22,ElectricUtility,69
7315,AlmondPowerPlant,37.5744,-120.985,Municipality,22,ElectricUtility,69
4256,Walnut,37.4903,-120.9044,NA,22,ElectricUtility,69
56078,WalnutEnergyCenter,37.4878,-120.8956,ReclaimWater,22,ElectricUtility,115
56631,TurlockIrrigationDistrictFuelCell,37.4833,-120.8675,NA,22,ElectricUtility,12
439,DonPedro,37.695994,-120.420152,TuolumneRiver,22,ElectricUtility,69
489,UpperDawson,37.6508,-120.4706,UpperTurlockMainCanal,22,ElectricUtility,69
50219,FrankenheimerPowerPlant,37.830378,-120.806972,StanislausRiver,22,IPPNon-CHP,17
50218,WoodwardPowerPlant,37.860653,-120.879153,StanislausRiver,22,IPPNon-CHP,12
50827,TwinFallsHydro,47.444554,-121.687812,SnoqualmieRiver,22,IPPNon-CHP,230
55360,TwoElkGeneratingStation,43.7175,-105.4975,Wells,22,IPPNon-CHP,230
50203,USGypsumOakfield,43.0647,-78.2972,UsGypsumPond,322,IndustrialCHP,12.47
50482,ClewistonSugarHouse,26.7351,-80.9377,Municipality,111,IndustrialCHP,13.8
50483,BryantSugarHouse,26.814167,-80.662777,Municipality,111,IndustrialCHP,0
6132,RichardBRussell,34.0256,-82.5953,SavannahRiver,22,ElectricUtility,230
754,HartwellLake,34.3564,-82.8219,SavannahRiver,22,ElectricUtility,230
3323,JStromThurmond,33.6602,-82.1961,SavannahRiver,22,ElectricUtility,115
3176,HunlockPowerStation,41.200556,-76.07,SusquehannaRiver,22,IPPNon-CHP,66
57216,CrayolaSolarProject,40.760545,-75.238452,NA,22,IPPNon-CHP,34.5
56911,BroadMountain,40.669608,-76.380716,NA,22,IPPNon-CHP,69
7489,LakeMendocino,39.197222,-123.185556,LakeMendocino,22,ElectricUtility,12
851,AlbeniFalls,48.180245,-116.99859,PendOrilleLake,22,ElectricUtility,115
840,Dworshak,46.5143,-116.2977,ClearwaterRiver,22,ElectricUtility,500
3926,LittleGoose,46.5838,-118.0273,SnakeRiver,22,ElectricUtility,500
3921,ChiefJoseph,47.9951,-119.6404,ColumbiaRiver,22,ElectricUtility,500
6174,LostCreek,42.6717,-122.6772,RogueRiver,22,ElectricUtility,115
3076,Cougar,44.1307,-122.2439,SouthForkMckensieRiver,22,ElectricUtility,115
3078,Dexter,43.9242,-122.8055,MiddleForkWillametteRiver,22,ElectricUtility,115
3081,HillsCreek,43.7107,-122.4238,MiddleForkWillametteRiver,22,ElectricUtility,115
3083,LookoutPoint,43.9153,-122.7531,MiddleForkWillametteRiver,22,ElectricUtility,115
6172,Libby,48.4098,-115.3143,KootenaiRiver,22,ElectricUtility,230
6552,Foster,44.4146,-122.6712,SouthSantiamRiver,22,ElectricUtility,115
3080,GreenPeter,44.4494,-122.5494,SouthSantiamRiver,22,ElectricUtility,115
3074,BigCliff,44.7514,-122.2832,NorthSantiamRiver,22,ElectricUtility,13.8
3077,Detroit,44.7224,-122.2511,NorthSantiamRiver,22,ElectricUtility,230
3075,Bonneville,45.6441,-121.941009,ColumbiaRiver,22,ElectricUtility,230
3082,JohnDay,45.71644,-120.69408,ColumbiaRiver,22,ElectricUtility,500
3084,McNary,45.9402,-119.2988,ColumbiaAndSnakeRivers,22,ElectricUtility,230
3925,IceHarbor,46.249801,-118.879838,SnakeRiver,22,ElectricUtility,115
3927,LowerMonumental,46.5635,-118.5397,SnakeRiver,22,ElectricUtility,500
3895,TheDalles,45.614,-121.1346,ColumbiaRiver,22,ElectricUtility,230
6175,LowerGranite,46.659503,-117.429385,SnakeAndColumbiaRivers,22,ElectricUtility,500
187,Degray,34.211913,-93.110963,CaddoRiver,22,ElectricUtility,115
197,BlakelyMountain,34.570984,-93.194425,OuachitaRiver,22,ElectricUtility,115
195,Narrows(AR),34.148427,-93.715168,LittleMissouriRiver,22,ElectricUtility,69
2083,Kirksville,40.224525,-92.584928,NA,22,ElectricUtility,34.5
6650,Mexico,39.1481,-91.8306,NA,22,ElectricUtility,69
55234,AudrainGeneratingStation,39.3092,-91.5369,Municipality,22,ElectricUtility,345
6153,Callaway,38.758919,-91.778841,MissouriRiver,22,ElectricUtility,345
2096,Viaduct,37.257222,-89.564167,NA,22,ElectricUtility,115
55417,RaccoonCreekEnergyCenter,38.6996,-88.5392,NA,22,ElectricUtility,345
2082,Fairgrounds,38.5935,-92.2206,NA,22,ElectricUtility,69
6652,Moreau,38.555713,-92.102316,NA,22,ElectricUtility,69
2103,Labadie,38.562244,-90.837686,MissouriRiver,22,ElectricUtility,345
6155,RushIsland,38.131248,-90.263157,MississippiRiver,22,ElectricUtility,345
1109,Keokuk,40.3965,-91.3719,MississippiRiver,22,ElectricUtility,69
913,Venice,38.6642,-90.1764,MississippiRiver,22,ElectricUtility,138
55204,Kinmundy,38.7619,-89.0128,NA,22,ElectricUtility,138
2106,OsageDam,38.2044,-92.6239,OsageRiver,22,ElectricUtility,138
55202,Pinckneyville,38.1114,-89.3467,NA,22,ElectricUtility,230
55496,GooseCreekEnergyCenter,40.106931,-88.599867,NA,22,ElectricUtility,345
7964,PenoCreek,39.3531,-91.2295,NA,22,ElectricUtility,161
6651,Moberly,39.4244,-92.4837,NA,22,ElectricUtility,69
2108,TaumSauk,37.520833,-90.834722,EastForkOfBlackRiver,22,ElectricUtility,138
2107,Sioux,38.915479,-90.290247,MississippiRiver,22,ElectricUtility,138
2102,HowardBend,38.681797,-90.540048,NA,22,ElectricUtility,34.5
2104,Meramec,38.4017,-90.3358,MississippiRiver,22,ElectricUtility,138
6414,Whitney,31.8694,-97.3667,BrazosRiver,22,ElectricUtility,69
7200,RobertDWillis,30.7975,-94.1756,AngelinaRiver,22,ElectricUtility,25
6413,SamRayburnDam,31.060893,-94.1062,AngelinaRiver,22,ElectricUtility,138
50150,UnionCarbideSeadriftCogen,28.5105,-96.7706,Surface,325,IndustrialCHP,13.8
7502,DutchHarbor,53.892459,-166.538185,SeaWaterCooling,22,ElectricUtility,4.16
7503,UnalaskaPowerModule,53.863993,-166.512591,SelfContained,22,ElectricUtility,4.16
3424,DaleHollow,36.5378,-85.4517,ObeyRiver,22,ElectricUtility,69
3428,JPPriest,36.1564,-86.6186,StonesRiver,22,ElectricUtility,161
6417,CenterHill,36.0972,-85.8274,CaneyForkRiver,22,ElectricUtility,161
6418,Cheatham,36.3208,-87.2219,CumberlandRiver,22,ElectricUtility,161
6171,LaurelDam,36.9614,-84.27,LaurelRiver,22,ElectricUtility,161
1371,Barkley,37.0217,-88.2211,CumberlandRiver,22,ElectricUtility,161
1380,WolfCreek,36.8691,-85.147,CumberlandRiver,22,ElectricUtility,161
3423,CordellHull,36.289539,-85.94416,CumberlandRiver,22,ElectricUtility,161
3426,OldHickory,36.2972,-86.6556,CumberlandRiver,22,ElectricUtility,69
2164,UnionvilleCityof,40.476742,-93.010018,NA,22,ElectricUtility,13
60054,UIRCPBridgeportSeaside,41.157591,-73.208084,Municipality,22,ElectricUtility,13.8
60040,UIRCPNewHavenFuelCell,41.288803,-72.898622,Municipality,22,ElectricUtility,13.8
60593,UIRCPWoodbridgeFC,41.358035,-73.007805,NA,22,ElectricUtility,13.8
50711,UniversityofAlaskaFairbanks,64.854171,-147.822075,Municipality,611,CommercialCHP,69
50729,ClairtonWorks,40.3097,-79.8819,MonongahelaRiver,3311,IndustrialCHP,138
50732,MonValleyWorks,40.3925,-79.8564,MonongahelaRiver,3311,IndustrialCHP,138
52073,UCLASoCampusCogenProject,34.0692,-118.4439,Municipality,611,CommercialCHP,34.5
50733,GaryWorks,41.622426,-87.328936,LakeMichigan,3311,IndustrialCHP,138
54780,UniversityofIllinoisAbbottPowerPlt,40.105169,-88.241528,IllinoisAmericanWater,611,CommercialCHP,69
54044,UniversityofIllinoisCogenFacility,41.8675,-87.6524,CityofChicagoWater,611,CommercialCHP,69
50076,SantaFeliciaDam,34.461667,-118.7511,LakePiru,22,IPPNon-CHP,16
50307,UniversityofOklahoma,35.2089,-97.4424,Wells,611,CommercialCHP,34.5
50118,HalCWeaverPowerPlant,30.2867,-97.7356,Municipality,611,CommercialCHP,69
54775,UniversityofIowaMainPowerPlant,41.6572,-91.54,IowaRiver,611,CommercialCHP,69
57672,OakdaleRenewableEnergyPlant,41.7053,-91.6033,NA,611,CommercialNon-CHP,69
54276,UnivofNCChapelHillCogenFacility,35.9069,-79.0617,OrangeWater&SewerAuthority,611,CommercialCHP,12.47
58268,UNC-CHLFGFacility,35.938611,-79.059167,NA,611,CommercialNon-CHP,12.47
55477,NeilSimpsonGasTurbine#2,44.285,-105.3786,Wells,22,ElectricUtility,69
7504,NeilSimpsonII,44.2856,-105.3833,Wells,22,ElectricUtility,69
4150,NeilSimpson,44.2872,-105.3878,Wells,22,ElectricUtility,69
56319,Wygen2,44.2919,-105.3811,Wells,22,ElectricUtility,230
56596,WygenIII,44.2919,-105.3806,Wells,22,ElectricUtility,230
55478,LangeGasTurbines,44.1203,-103.26,Wells,22,ElectricUtility,69
3325,BenFrench,44.087235,-103.260959,Wells,22,ElectricUtility,69
4151,Osage(WY),43.9703,-104.4106,Wells,22,ElectricUtility,69
55479,Wygen1,44.2858,-105.3833,Wells,22,IPPNon-CHP,230
764,Honolulu,21.3068,-157.8819,PacificOcean,22,ElectricUtility,46
58469,HNLEmergencyPowerFacility,21.336389,-157.919444,NA,22,ElectricUtility,12
56331,IwileiTankFarmDG,21.3169,-157.8764,NA,22,ElectricUtility,12
56330,EwaNuiSubstationDG,21.3756,-158.0478,NA,22,ElectricUtility,12
61851,CampbellIndustrialParkBESS,21.3064,-158.105,NA,22,ElectricUtility,12
56514,KalaeoloaPoleYardDG,21.3014,-158.0958,NA,22,ElectricUtility,12
56515,CEIPSubstationDistributedGeneration,21.3278,-158.0964,NA,22,ElectricUtility,12
56329,CampbellIndustrialPark,21.3025,-158.101667,Wells,22,ElectricUtility,12
765,Kahe,21.356395,-158.128853,PacificOcean,22,ElectricUtility,138
766,Waiau,21.388997,-157.961518,PearlHarbor,22,ElectricUtility,138
56332,HelemanoSubstationDG,21.5292,-158.0458,NA,22,ElectricUtility,46
60328,SchofieldGeneratingStation,21.4785,-158.0581,Municipality,22,ElectricUtility,46
54422,UniseaG2,53.8796,-166.5532,NA,311,IndustrialNon-CHP,12.4
7367,BradleyLake,59.77862,-150.94015,BradleyLake,22,ElectricUtility,115
6292,BerniceLake,60.6935,-151.3874,NA,22,ElectricUtility,69
55966,NikiskiCo-Generation,60.676539,-151.377713,well,22,ElectricUtility,115
6283,Seldovia,59.439542,-151.713439,NA,22,ElectricUtility,12.4
57206,Soldotna,60.499444,-150.997222,NA,22,ElectricUtility,115
50400,SandBarPowerPlant,38.1861,-120.15,MiddleForkStanislousRiver,22,IPPNon-CHP,115
50366,UniversityofNotreDame,41.7094,-86.2367,St.JosephLake,611,CommercialCHP,138
1773,Prickett,46.7261,-88.6625,SturgeonRiver,22,ElectricUtility,12.5
7119,Gladstone,45.8475,-87.0036,NA,22,ElectricUtility,69
8019,Portage,47.0808,-88.6472,NA,22,ElectricUtility,69
7116,McClureDam,46.5717,-87.4764,DeadRiver,22,ElectricUtility,33
7115,Hoist,46.5628,-87.5686,DeadRiver,22,ElectricUtility,33
1774,VictoriaDam,46.6964,-89.2089,WestBranchOntonagonRiver,22,ElectricUtility,69
215,Angels,38.071944,-120.539444,NorthForkStanislausRiver,22,IPPNon-CHP,17.5
261,Murphys,38.147093,-120.446396,MillCreek&NfStanislausRiv,22,IPPNon-CHP,17.5
50431,UniversityofMichigan,42.281167,-83.734617,Municipality,611,CommercialCHP,40
3375,BigBendDam,44.0384,-99.4463,MissouriRiver,22,ElectricUtility,230
6624,GavinsPoint,42.848829,-97.481479,MissouriRiver,22,ElectricUtility,115
3373,FortRandall,43.0653,-98.5539,MissouriRiver,22,ElectricUtility,230
3356,Oahe,44.4504,-100.3866,MissouriRiver,22,ElectricUtility,230
6623,FortPeck,48.0122,-106.4123,MissouriRiver,22,ElectricUtility,230
2815,Garrison,47.4945,-101.4115,MissouriRiver,22,ElectricUtility,230
196,Norfork,36.2491,-92.2401,NorforkLake,22,ElectricUtility,161
182,BeaverDam,36.421507,-93.847373,BeaverLake,22,ElectricUtility,161
188,GreersFerryLake,35.5207,-91.9953,GreersFerryLake,22,ElectricUtility,161
6142,Ozark,35.4693,-93.8175,ArkansasRiver,22,ElectricUtility,161
198,BullShoals,36.3635,-92.5763,BullShoalsLake,22,ElectricUtility,161
199,Dardanelle,35.2503,-93.1686,ArkansasRiver,22,ElectricUtility,161
2166,TableRock,36.597,-93.3086,TableRockLake,22,ElectricUtility,161
58139,CentralEnergyPlantUSU,41.748611,-111.811667,NA,611,CommercialNon-CHP,12.46
54809,UniversityofWashingtonPowerPlant,47.6539,-122.3036,Municipality,611,CommercialCHP,26
55851,ValeroRefineryCogenerationUnit1,38.0736,-122.1411,NA,32411,IndustrialCHP,230
55852,ValeroRefineryCogenerationUnit2,38.073889,-122.140833,NA,32411,IndustrialCHP,230
10203,ValeroRefineryCorpusChristiEast,27.8114,-97.4442,Cooling,32411,IndustrialCHP,138
50121,ValeroRefineryCorpusChristiWest,27.8175,-97.4814,Cooling,32411,IndustrialNon-CHP,138
50628,PaulsboroRefinery,39.84,-75.2583,DelawareRiver,32411,IndustrialCHP,69
2165,Vandalia,39.2036,-91.861,Municipality,22,ElectricUtility,69
52048,VanderbiltUniversityPowerPlant,36.145896,-86.803833,Municipality,611,CommercialCHP,15
54839,ValdostaWaterTreatmentPlant,30.9136,-83.2529,NA,483,CommercialNon-CHP,12.5
56482,BlackMountainGeneratingStation,35.0361,-114.1594,Wells,22,ElectricUtility,69
60603,Jacobson5MWSolar,35.304528,-114.01183,NA,22,ElectricUtility,13.2
57556,LaSenita,35.241675,-114.004591,NA,22,ElectricUtility,12.47
6515,Valencia,31.363472,-110.931343,Wells,22,ElectricUtility,138
59044,RioRicoSolar,31.5,-111.008056,NA,22,ElectricUtility,13.2
57447,LaurelMountain,39.0072,-79.8866,NA,22,IPPNon-CHP,138
52162,85A,35.1011,-118.3372,NA,22,IPPNon-CHP,34
52163,85B,35.1011,-118.3372,NA,22,IPPNon-CHP,34
56484,BuffaloGap2WindFarm,32.318221,-100.176986,NA,22,IPPNon-CHP,34
56638,BuffaloGap3WindFarm,32.2878,-100.1,NA,22,IPPNon-CHP,34
57459,MountainViewIV,33.8816,-116.5527,NA,22,IPPNon-CHP,115
55719,MountainViewI&2,33.9211,-116.5642,NA,22,IPPNon-CHP,135
56240,BuffaloGapWindFarm,32.311556,-100.061589,NA,22,IPPNon-CHP,135
50034,ValleyFallsHydroelectricFacility,42.9044,-73.5625,HoosickRiver,22,IPPNon-CHP,34.5
50772,VikingEnergyofLincoln,44.68,-83.4167,Wells,22,IPPNon-CHP,138
50770,VikingEnergyofMcBain,44.204,-85.2206,Wells,22,IPPNon-CHP,46
7337,Florence,43.7089,-73.0631,PittsfordMunicipalWaterSupp,22,ElectricUtility,46
56039,H.Gonzales,33.9986,-118.2219,Municipality,22,ElectricUtility,66
7436,Vernon,33.9986,-118.2219,Municipality,22,ElectricUtility,66
1564,ViennaOperations,38.4878,-75.8208,NanticokeRiver,22,IPPNon-CHP,138
1193,VilliscaMunicipalPowerPlant,40.9315,-94.9855,Municipality,22,ElectricUtility,34.5
6776,WestStation(NJ),39.4912,-75.0486,NA,22,ElectricUtility,13.2
2434,HowardDown,39.4889,-75.0347,Municipality,22,ElectricUtility,69
58235,Clayville,39.424444,-75.02,NA,22,ElectricUtility,69
1194,Vinton,42.1697,-92.0222,NA,22,ElectricUtility,69
4139,Viola,43.507,-90.669,Municipality,22,ElectricUtility,69
3799,LowMoor,37.777,-79.892,NA,22,ElectricUtility,138
3798,Cushaw,37.592887,-79.380823,JamesRiver,22,ElectricUtility,115
6167,BathCounty,38.20889,-79.8,BackCreek,22,ElectricUtility,500
58260,BrunswickCountyPowerStation,36.765,-77.713889,NA,22,ElectricUtility,500
56807,BearGarden,37.695556,-78.285278,JamesRiver(ECTI),22,ElectricUtility,230
10773,AltavistaPowerStation,37.118674,-79.273551,StauntonRiver,22,ElectricUtility,115
7839,Ladysmith,38.0722,-77.5133,NA,22,ElectricUtility,230
59904,WesternBranchHighSchool,36.848105,-76.407143,NA,22,ElectricUtility,34.5
3803,Chesapeake,36.7711,-76.3019,SBranchElizabethRiver,22,ElectricUtility,115
52087,ElizabethRiverPowerStation,36.775,-76.3083,AirCooledCondensor,22,ElectricUtility,230
59911,PhilipMorris,37.341838,-77.287027,NA,22,ElectricUtility,13.2
3797,Chesterfield,37.3822,-77.3833,JamesRiver,22,ElectricUtility,230
2757,KittyHawk,36.0667,-75.6997,NA,22,ElectricUtility,115
59685,RemingtonSolarFacility,38.548333,-77.776389,NA,22,ElectricUtility,34.5
7838,Remington,38.5442,-77.7714,NA,22,ElectricUtility,230
3796,BremoBluff,37.7089,-78.2878,JamesRiver,22,ElectricUtility,115
7537,NorthBranch(WV),39.2633,-79.3308,AirCooledCondensor,22,ElectricUtility,115
3954,MtStorm,39.2008,-79.2636,MtStormLake,22,ElectricUtility,500
59913,GreensvilleCountyPowerStation,36.718236,-77.649559,Municipality,22,ElectricUtility,500
2758,RoanokeRapids,36.4789,-77.6722,RoanokeRiver,22,ElectricUtility,115
50555,RosemaryPowerStation,36.4517,-77.6594,Municipality,22,ElectricUtility,230
2756,Gaston,36.499147,-77.811543,RoanokeRiver,22,ElectricUtility,232
7213,Clover,36.869,-78.704,RoanokeRiver,22,ElectricUtility,230
7212,Darbytown,37.498223,-77.368544,NA,22,ElectricUtility,230
10771,HopewellPowerStation,37.297834,-77.282982,Municipality,22,ElectricUtility,230
60318,WoodlandSolarFarm,36.89,-76.611,NA,22,ElectricUtility,34.5
61023,Hollyfield,37.672005,-77.170439,NA,22,ElectricUtility,34.5
54844,GordonsvilleEnergyLP,38.124688,-78.203543,well,22,ElectricUtility,230
60319,WhitehouseSolarFarm,38.023,-77.972,NA,22,ElectricUtility,34.5
6168,NorthAnna,38.06,-77.7897,NorthAnnaRiver,22,ElectricUtility,500
52007,MecklenburgPowerStation,36.6,-78.53,JohnHKerrReservoir,22,ElectricUtility,115
60422,Morgan'sCorner,36.421064,-76.364244,NA,22,ElectricUtility,34.5
52118,MultitradeofPittsylvaniaLP,37.104141,-79.276958,RoanokeRiver,22,ElectricUtility,115
60316,ScottSolarFarm,37.523,-77.934,NA,22,ElectricUtility,34.5
3804,PossumPoint,38.5367,-77.2806,PotomacRiver,22,ElectricUtility,230
3800,NorthernNeck,37.95,-76.711,NA,22,ElectricUtility,115
50966,BellmeadePowerStation,37.4964,-77.4317,Municipality,22,ElectricUtility,230
59905,Merck,38.383222,-78.643688,NA,22,ElectricUtility,34.5
10774,SouthamptonPowerStation,36.6525,-76.9953,Wells,22,ElectricUtility,115
7032,GravelNeck,37.1575,-76.6911,NA,22,ElectricUtility,230
3806,Surry,37.1661,-76.6986,JamesRiver,22,ElectricUtility,500
59693,CoastalVirginiaOffshoreWind(CVOW),36.89155,-75.4916,NA,22,ElectricUtility,34.5
60584,OceanaSolar,36.789753,-76.051419,NA,22,ElectricUtility,34.5
55939,WarrenCounty,38.971667,-78.177222,Municipality,22,ElectricUtility,500
56808,VirginiaCityHybridEnergyCenter,36.916389,-82.338055,Municipality,22,ElectricUtility,138
3809,Yorktown,37.2144,-76.4611,YorkRiver,22,ElectricUtility,230
2018,Virginia,47.522428,-92.540951,SilverLake,22,ElectricUtility,13.8
50771,VikingEnergyofNorthumberland,40.9172,-76.8146,Wells,22,IPPCHP,69
50293,WadhamEnergyLP,39.1062,-122.1096,Wells,22,IPPNon-CHP,60
2310,Wahoo,41.211798,-96.61155,Wells,22,ElectricUtility,34.5
2311,Wakefield,42.2691,-96.8621,Municipality,22,ElectricUtility,69
50382,TwinReservoirs,46.088333,-118.254722,MillCreek,22,IPPNon-CHP,14.4
60586,PleasantValleySolar,33.7368,-83.6971,NA,22,ElectricUtility,24.95
60585,MountVernonSolar,33.8388,-83.638,NA,22,ElectricUtility,24.95
1328,Wamego,39.1992,-96.3086,MunicipalWells,22,ElectricUtility,34.5
54721,WarmSpringsPowerEnterprises,44.724242,-121.247729,DeschutesRiver,22,IPPNon-CHP,69
59660,WashingtonCityElectricGeneration,37.155,-113.439167,NA,22,ElectricUtility,69
1329,Washington,39.7306,-96.9795,Municipality,22,ElectricUtility,34.5
50123,NormanskillHydroProject,42.712356,-73.957324,Normanskill,22,IPPNon-CHP,4.8
7051,WrightsvilleHydroPlant,44.309693,-72.575305,WrightsvilleDamReservoir,22,ElectricUtility,12.4
4148,WashingtonIsland,45.370922,-86.930822,NA,22,ElectricUtility,24.9
55486,WashingtonParishEnergyCenter,30.791389,-89.909166,Wells,22,IPPNon-CHP,230
7936,NineCanyon,46.0958,-119.0964,NA,22,ElectricUtility,115
371,ColumbiaGeneratingStation,46.4711,-119.3339,ColumbiaRiver,22,ElectricUtility,500
3929,Packwood,46.595833,-121.569444,PackwoodLake,22,ElectricUtility,115
833,CabinetGorge,48.084444,-116.053056,ClarkForkRiver,22,ElectricUtility,230
835,PostFalls,47.703333,-116.953889,SpokaneRiver,22,ElectricUtility,115
7456,Rathdrum,47.80427,-116.867312,NA,22,ElectricUtility,115
3866,LittleFalls(WA),47.821667,-117.916667,SpokaneRiver,22,ElectricUtility,115
3867,LongLake,47.834444,-117.836111,SpokaneRiver,22,ElectricUtility,115
7931,CoyoteSpringsII,45.848039,-119.673965,Municipality,22,ElectricUtility,500
2199,NoxonRapids,47.96048,-115.73361,ClarkForkRiver,22,ElectricUtility,230
3869,NineMile,47.769722,-117.537222,SpokaneRiver,22,ElectricUtility,115
9095,MonroeStreet,47.653611,-117.420556,SpokaneRiver,22,ElectricUtility,13.8
9096,UpperFalls,47.654444,-117.418889,SpokaneRiver,22,ElectricUtility,13.8
6210,Northeast(WA),47.73511,-117.370538,NA,22,ElectricUtility,115
8022,BoulderPark,47.697222,-117.147222,NA,22,ElectricUtility,115
550,KettleFallsGeneratingStation,48.620336,-118.111059,Wells,22,ElectricUtility,115
60675,TurnerEnergyStorageProject,46.751832,-117.161386,NA,22,ElectricUtility,13.2
971,Waterloo,38.334786,-90.158939,Municipality,22,ElectricUtility,34.5
55765,GreenKnightEnergyCenter,40.8592,-75.2627,NA,22,IPPNon-CHP,34.5
2700,Watertown,43.975801,-75.874669,BlackRiver,22,ElectricUtility,2.3
56001,WaymartWind,41.5533,-75.4542,NA,22,IPPNon-CHP,230
6554,WaverlyMunicipalElectricNorthPlant,42.7317,-92.4711,Wells,22,ElectricUtility,12.5
7758,SouthPlant,42.7317,-92.4711,SelfContained,22,ElectricUtility,12.5
57214,WaverlyCommunityWindProject,42.7317,-92.4711,NA,22,ElectricUtility,12.5
2312,WayneIC,42.2278,-97.0183,MunicipalWater,22,ElectricUtility,69
3624,Weatherford,32.7581,-97.7873,Municipality,22,ElectricUtility,7.4
55619,WatchtowerEducationalCenter,41.498392,-73.57456,NA,813,CommercialNon-CHP,13
3697,Gateway,41.136547,-111.831441,WeberRiver,22,ElectricUtility,46
3698,Wanship,40.7904,-111.4043,RockportReservoir,22,ElectricUtility,46
7548,Causey,41.297229,-111.588849,CauseyReservoir,22,ElectricUtility,12.5
1198,WebsterCity,42.471022,-93.81499,CityofWebsterCity,22,ElectricUtility,13.2
7339,Wellington2,37.2678,-97.3497,NA,22,ElectricUtility,69
1330,Wellington1,37.261372,-97.4057,Municipality,22,ElectricUtility,69
10156,FresnoCogenPartners,36.617022,-120.099846,Well,22,IPPCHP,70
10733,SantaMariaCogenPlant,34.94434,-120.45791,Wells,22,IPPCHP,115
52186,YubaCityCogenPartners,39.13667,-121.639846,CityWater,22,IPPCHP,60
55874,PanochePeaker,36.6535,-120.5783,NA,22,IPPNon-CHP,115
56955,HelmsEnergyCenter,36.549167,-120.111111,NA,22,IPPNon-CHP,60
55875,GatesPeaker,36.152715,-120.148245,NA,22,IPPNon-CHP,75
60083,FresnoSolar,36.616846,-120.105144,NA,22,IPPNon-CHP,12
56676,MargaritaEnergyCenter,33.549444,-117.627777,Municipality,22,IPPNon-CHP,138
60698,StantonEnergyReliabilityCenter,33.806801,-117.985758,NA,22,IPPNon-CHP,66
55540,ChulaVistaEnergyCenter,32.591667,-117.058611,SweetwaterWaterDistrict,22,IPPNon-CHP,69
55538,EscondidoEnergyCenter,33.1261,-117.1172,EscondidoWaterUtility,22,IPPNon-CHP,69
58122,DelanoEnergyCenter,35.790864,-119.294469,GroundWater,22,IPPNon-CHP,69
61415,WestBoylstonCommunitySharedSolar,42.331362,-71.771135,NA,22,ElectricUtility,13.8
54540,CharterDura-Bar,42.2891,-88.413,NA,331,IndustrialNon-CHP,12.6
54937,WellesleyCollegeCentralUtilityPlant,42.293927,-71.308111,NA,611,CommercialCHP,15
1199,WestBend,42.961151,-94.445574,NA,22,ElectricUtility,69
1200,WestLiberty,41.569128,-91.26405,MunicipalityWaterSystem,22,ElectricUtility,69
59664,CityofWestPlainsPowerStation,36.748611,-91.868611,NA,22,ElectricUtility,69
2313,WestPointMunicipal,41.844936,-96.71345,Municipality,22,ElectricUtility,4.16
56013,Exira,41.514365,-94.919729,Wells,22,ElectricUtility,161
58434,RedRockHydroPlant,41.369722,-92.980833,DesMoinesRiver,22,ElectricUtility,69
55367,WestTexasWindEnergyLLC,31.1392,-102.2253,NA,22,IPPNon-CHP,34.5
2021,Westbrook,44.0399,-95.4429,NA,22,ElectricUtility,4.16
55655,WFECGenCoLLC,35.0833,-98.2264,FtCobbLake,22,ElectricUtility,138
